Name,Highway,Highway_Stress,MaxSpeed,MaxSpeed_Stress,Lanes,Lanes_Stress,Stress_Level,Geometry
Stadium Drive,primary,4,45,4,5,3,4,"LINESTRING (-85.6423627 42.2705528, -85.64253 42.2705337, -85.6429266 42.2704886, -85.6436443 42.2704069)"
South Drake Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.6481938 42.285834, -85.6482363 42.2842873)"
South Drake Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.6481938 42.285834, -85.648196 42.287068, -85.6481945 42.2873303)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6379865 42.2770334, -85.6378488 42.2770485)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6379865 42.2770334, -85.638133 42.277021, -85.6382602 42.2770084, -85.638305 42.277004, -85.6384668 42.2769961, -85.6385348 42.2769928, -85.638683 42.2769911)"
South Drake Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.6482485 42.2810446, -85.6482477 42.2811592)"
South Drake Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.648235 42.282599, -85.6482363 42.2824512, -85.648246 42.281356, -85.6482477 42.2811592)"
South Drake Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.648235 42.282599, -85.648238 42.282696, -85.64824 42.282794, -85.64824 42.283511, -85.6482363 42.2842873)"
Ring Road South,unclassified,1,20,1,2,2,1,"LINESTRING (-85.6196871 42.2823249, -85.6197209 42.2822815, -85.6197342 42.2822578, -85.6197408 42.2822217, -85.6197417 42.2821885, -85.6197334 42.2821505, -85.6197155 42.2821171, -85.6196853 42.2820865, -85.6196447 42.2820585)"
Howard Street,tertiary,1,35,3,2,2,2,"LINESTRING (-85.6150581 42.2766902, -85.615447 42.2768364)"
Western Avenue,unclassified,1,25,2,1,1,1,"LINESTRING (-85.6150581 42.2766902, -85.6151056 42.2767346, -85.615133 42.2767736, -85.6151464 42.2768153, -85.6151382 42.2768563, -85.6151227 42.2769014, -85.615087 42.2769556)"
King Highway,primary,4,32,3,4,4,4,"LINESTRING (-85.5566165 42.2851006, -85.5560522 42.2850694)"
King Highway,primary,4,32,3,4,4,4,"LINESTRING (-85.5566165 42.2851006, -85.5582387 42.2851867, -85.5585004 42.2852006)"
Harrison Street,tertiary,1,32,3,1,1,2,"LINESTRING (-85.5747069 42.2965329, -85.574638 42.2966314, -85.5746083 42.2967595, -85.5746063 42.2967683, -85.5745793 42.2968581, -85.5745256 42.2969546)"
West Michigan Avenue,primary,4,45,4,5,3,4,"LINESTRING (-85.593015 42.2914731, -85.5928495 42.2914763, -85.5928035 42.2914772, -85.5926027 42.2914811, -85.5921394 42.2914902)"
Sprinkle Road,secondary,2,32,3,2,2,2,"LINESTRING (-85.5309106 42.2571954, -85.5309103 42.2573489, -85.5309188 42.2574147, -85.5309318 42.2574653, -85.5309558 42.2575444, -85.5309845 42.2576364, -85.5310015 42.2576925, -85.5310098 42.2577318, -85.5310114 42.2577651, -85.531006 42.2578045, -85.5309934 42.2578419, -85.5309541 42.2579714)"
Sprinkle Road,secondary,2,32,3,2,2,2,"LINESTRING (-85.5313993 42.2579506, -85.5312641 42.2577932, -85.5312111 42.2577167, -85.5310641 42.2574454, -85.5309963 42.2573199)"
Sprinkle Road,secondary,2,32,3,2,2,2,"LINESTRING (-85.531088 42.2619426, -85.531058 42.2618322, -85.5310228 42.2617152, -85.5309956 42.261626, -85.530964 42.2615372)"
Sprinkle Road,secondary,2,32,3,2,2,2,"LINESTRING (-85.5308514 42.2629948, -85.5308769 42.2628576, -85.5308973 42.2627903, -85.5309126 42.2627465, -85.5309273 42.2627108, -85.530966 42.2626556, -85.5309903 42.2626297, -85.5310225 42.2626039, -85.531082 42.2625577)"
East Cork Street,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5319729 42.2624456, -85.5318405 42.2624139, -85.531784 42.2624008, -85.5317627 42.2623958, -85.5316883 42.2623806, -85.5316038 42.262368, -85.5315495 42.2623593, -85.5314949 42.2623449, -85.5314533 42.2623321, -85.5313766 42.2622988, -85.5313328 42.2622773, -85.5312838 42.2622498, -85.5312007 42.2621996)"
East Cork Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.5319729 42.2624456, -85.5320721 42.2624426, -85.5321526 42.2624371, -85.5322375 42.2624282, -85.5323434 42.2624134, -85.5324494 42.2623928, -85.5325715 42.2623577, -85.5326526 42.2623318, -85.5327687 42.2622804, -85.5328694 42.262229, -85.5329667 42.2621719, -85.5330179 42.2621359, -85.5330749 42.2620932, -85.5331333 42.2620454, -85.5332733 42.2619018, -85.5333616 42.2617975, -85.5334371 42.2617003, -85.5335141 42.2615962, -85.533585 42.2614991, -85.5337432 42.261291, -85.5340084 42.2609425, -85.5344771 42.2603215, -85.53465 42.260088, -85.534701 42.26003, -85.534757 42.259972, -85.5348267 42.2599081, -85.5349269 42.2598271, -85.535013 42.259773)"
East Kilgore Road,residential,1,32,3,2,2,2,"LINESTRING (-85.5620964 42.2451263, -85.5621523 42.245083, -85.5621953 42.2450617, -85.5622541 42.2450496, -85.5631018 42.2450447, -85.5632115 42.2450576, -85.5633076 42.2450787, -85.5633892 42.2451089, -85.5634827 42.2451585, -85.5636971 42.2452878, -85.563782 42.245339)"
Branch Street,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5612793 42.2853953, -85.5615642 42.2853873, -85.5616606 42.2853824, -85.5617192 42.2853794, -85.5618479 42.2853655, -85.5619542 42.2853511)"
King Highway,primary,4,32,3,2,2,3,"LINESTRING (-85.5612793 42.2853953, -85.5613852 42.2854092, -85.5614805 42.285427, -85.5615959 42.2854568, -85.5617085 42.2854885, -85.5618426 42.2855362, -85.5619606 42.2855878, -85.5621108 42.2856711, -85.5622422 42.2857644, -85.5624032 42.2858854, -85.56279 42.286173)"
Branch Street,tertiary,1,32,3,2,2,2,"LINESTRING (-85.5619542 42.2853511, -85.5620303 42.2853278, -85.5620974 42.285304, -85.5621939 42.2852603, -85.5622917 42.2852121, -85.5623468 42.2851849, -85.562548 42.2850778, -85.562834 42.284899)"
King Highway,primary,4,32,3,2,2,3,"LINESTRING (-85.5619542 42.2853511, -85.5618264 42.2853002, -85.5617055 42.2852627, -85.5615955 42.2852382, -85.5614327 42.2852207)"
West Main Street,primary,4,32,3,2,2,3,"LINESTRING (-85.6000646 42.2922917, -85.5990334 42.2921691)"
West Main Street,primary,4,35,3,4,4,4,"LINESTRING (-85.6000646 42.2922917, -85.6003665 42.2923276, -85.6008202 42.292389)"
South Drake Road,tertiary,1,45,4,2,2,2,"LINESTRING (-85.6481372 42.2598972, -85.6481161 42.260005, -85.6481376 42.2625893)"
Harrison Street,residential,1,32,3,2,2,2,"LINESTRING (-85.5744604 42.2928306, -85.5744865 42.2929733, -85.5745265 42.2930986, -85.5745748 42.2931642, -85.5746434 42.2932482, -85.5746954 42.2933118, -85.5748206 42.2934438, -85.5749252 42.2936025, -85.5749601 42.2937375, -85.5749574 42.2938625, -85.5749493 42.2939399, -85.5749253 42.2940232, -85.5749011 42.2940887, -85.5748528 42.2941561, -85.5748045 42.2942514, -85.5747758 42.2943158, -85.5747455 42.2943446, -85.5746865 42.2944121, -85.5746672 42.294455, -85.5746597 42.2944716, -85.574649 42.294539, -85.574649 42.2945433, -85.5746492 42.2945675, -85.5746498 42.2946892)"
West Michigan Avenue,tertiary,1,25,2,2,2,2,"LINESTRING (-85.6065958 42.2858353, -85.6066705 42.2858145, -85.6070272 42.2857158, -85.6077731 42.285495, -85.6078017 42.2854891, -85.6079449 42.2854538)"
West Michigan Avenue,tertiary,1,25,2,2,2,2,"LINESTRING (-85.6065958 42.2858353, -85.6064169 42.285888, -85.605415 42.2861673)"
Campus Drive,unclassified,1,32,3,2,2,2,"LINESTRING (-85.6480245 42.2591398, -85.6480767 42.2592491, -85.6481139 42.2593532, -85.6481372 42.2594451, -85.6481507 42.2595564, -85.6481561 42.2596299, -85.648153 42.2597226, -85.6481372 42.2598972)"
West Michigan Avenue,unclassified,1,20,1,2,2,1,"LINESTRING (-85.6196436 42.2823591, -85.6196871 42.2823249)"
West Michigan Avenue,unclassified,1,20,1,2,2,1,"LINESTRING (-85.6195921 42.2820339, -85.619576 42.2820275, -85.6195258 42.2820162, -85.6194844 42.2820121, -85.6194465 42.2820126, -85.6194055 42.2820183, -85.619348 42.2820357, -85.6193134 42.2820523)"
Harrison Street,residential,1,32,3,1,1,2,"LINESTRING (-85.5745732 42.2973106, -85.5746154 42.2973814, -85.5746491 42.2974167, -85.5746904 42.2974599, -85.5747292 42.2975939, -85.5747606 42.2976379)"
Harrison Street,residential,1,32,3,1,1,2,"LINESTRING (-85.5747606 42.2976379, -85.5747751 42.2975365)"
Branch Street,tertiary,1,30,2,4,4,2,"LINESTRING (-85.5641695 42.284212, -85.564009 42.284297, -85.5629117 42.2848592, -85.562834 42.284899)"
Branch Street,tertiary,1,30,2,4,4,2,"LINESTRING (-85.5641695 42.284212, -85.5644646 42.2840557, -85.5646228 42.2839719)"
Vine/Branch Cutoff,tertiary_link,3,32,3,1,1,2,"LINESTRING (-85.5640675 42.2839604, -85.5641372 42.2840023, -85.564164 42.2840242, -85.5641801 42.284046, -85.5641827 42.2840533, -85.5641908 42.2840758, -85.5641935 42.2841135, -85.5641855 42.2841551, -85.5641695 42.284212)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.623704 42.2810276, -85.6244488 42.2808133)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.623704 42.2810276, -85.6233632 42.2811244, -85.6229276 42.2812503, -85.6225347 42.2813686, -85.6224586 42.2813884, -85.6217171 42.2816071)"
East North Street,residential,1,32,3,1,1,2,"LINESTRING (-85.5733078 42.2980358, -85.5734979 42.2980402, -85.5735452 42.2980414, -85.5736053 42.2980507, -85.5736448 42.2980626, -85.5736854 42.2980789, -85.5737124 42.2980964, -85.5737445 42.2981114, -85.5737884 42.2981201, -85.5738741 42.2981032)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.638683 42.2769911, -85.6388238 42.2769926)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.638683 42.2769911, -85.6385348 42.2769928, -85.6384668 42.2769961, -85.638305 42.277004, -85.6382602 42.2770084, -85.638133 42.277021, -85.6379865 42.2770334)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6388238 42.2769926, -85.638683 42.2769911)"
West Michigan Avenue,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6388238 42.2769926, -85.6388391 42.2769928, -85.6388812 42.2769932, -85.6389987 42.2769945, -85.6393891 42.2770063, -85.639497 42.2770096, -85.6395377 42.2770108, -85.63961 42.277013, -85.6397128 42.2770166, -85.6400391 42.277028, -85.6401872 42.2770332, -85.6407165 42.2770507)"
Campus Drive,unclassified,1,32,3,2,2,2,"LINESTRING (-85.6454428 42.2580949, -85.6455436 42.2581116, -85.6457243 42.2581278, -85.6457982 42.258132, -85.6459314 42.2581344, -85.6461032 42.2581336, -85.6461884 42.2581358, -85.6463025 42.2581427, -85.6464761 42.2581645, -85.6466399 42.2581949, -85.646808 42.2582384, -85.6468724 42.2582587, -85.647012 42.2583062, -85.6470519 42.2583225)"
South Howard Street,tertiary,1,35,3,2,2,2,"LINESTRING (-85.6218632 42.2824523, -85.6218537 42.2824129, -85.6218252 42.2822944, -85.6218012 42.2821946, -85.6217327 42.281753, -85.6217171 42.2816071)"
West Kalamazoo Avenue,primary,4,32,3,3,3,3,"LINESTRING (-85.5848516 42.2944865, -85.5850244 42.2944818, -85.5853433 42.2944731, -85.5856695 42.2944642, -85.58604 42.2944572, -85.5861545 42.294455)"
North Rose Street,tertiary,1,32,3,4,4,3,"LINESTRING (-85.5848516 42.2944865, -85.5848493 42.2943912, -85.5848487 42.2943654, -85.5848475 42.2943179, -85.5848365 42.2938591, -85.584831 42.2936314, -85.5848295 42.2935685)"
East Kalamazoo Avenue,primary,4,32,3,3,3,3,"LINESTRING (-85.581632 42.294542, -85.5817315 42.2945408, -85.5820317 42.2945371, -85.5826439 42.2945296, -85.5828213 42.2945274, -85.5831415 42.2945234, -85.5832129 42.2945226, -85.5833141 42.2945213)"
North Park Street,secondary,2,32,3,3,3,3,"LINESTRING (-85.587375 42.294433, -85.5873793 42.2945467, -85.5873985 42.2950563, -85.5874052 42.2952354, -85.5874126 42.295431, -85.5874132 42.2954663, -85.587416 42.295633)"
West Kalamazoo Avenue,primary,4,32,3,3,3,3,"LINESTRING (-85.587375 42.294433, -85.5874977 42.2944306, -85.5884996 42.294411, -85.588604 42.294409)"
Michikal Street,primary,4,32,3,3,3,3,"LINESTRING (-85.5898363 42.2943653, -85.5899662 42.2942986, -85.5900782 42.2942566, -85.5902197 42.2942109, -85.5904777 42.2941314, -85.5907218 42.294046, -85.5908853 42.293981, -85.5910441 42.2939047, -85.5912657 42.2937785, -85.5915153 42.2936179, -85.591858 42.293396, -85.592529 42.29296, -85.592779 42.29279, -85.592951 42.292661, -85.593106 42.292534, -85.593255 42.292385)"
West Kalamazoo Avenue,tertiary,1,32,3,3,3,2,"LINESTRING (-85.5898363 42.2943653, -85.5907113 42.2943595, -85.5907919 42.2943556, -85.5913804 42.2943477, -85.5918662 42.2943412, -85.592028 42.294339)"
North Westnedge Avenue,secondary,2,32,3,4,4,3,"LINESTRING (-85.5898363 42.2943653, -85.589831 42.2941948, -85.589827 42.2940345, -85.5898207 42.2937809, -85.5898146 42.2935522, -85.589811 42.2934771)"
East Michigan Avenue,primary,4,32,3,4,4,4,"LINESTRING (-85.583223 42.291674, -85.5831305 42.2916756, -85.582141 42.291697, -85.5819922 42.2917122, -85.581947 42.2917168, -85.581906 42.291721)"
West Michigan Avenue,primary,4,32,3,4,4,4,"LINESTRING (-85.5847521 42.2916494, -85.5845896 42.2916526, -85.5843174 42.2916557, -85.5833929 42.2916736, -85.5833242 42.2916749, -85.583223 42.291674)"
Harrison Street,residential,1,32,3,2,2,2,"LINESTRING (-85.5746498 42.2946892, -85.5746492 42.2945675, -85.574649 42.2945433, -85.574649 42.294539, -85.5746597 42.2944716, -85.5746672 42.294455, -85.5746865 42.2944121, -85.5747455 42.2943446, -85.5747758 42.2943158, -85.5748045 42.2942514, -85.5748528 42.2941561, -85.5749011 42.2940887, -85.5749253 42.2940232, -85.5749493 42.2939399, -85.5749574 42.2938625, -85.5749601 42.2937375, -85.5749252 42.2936025, -85.5748206 42.2934438, -85.5746954 42.2933118, -85.5746434 42.2932482, -85.5745748 42.2931642, -85.5745265 42.2930986, -85.5744865 42.2929733, -85.5744604 42.2928306)"
West Michigan Avenue,primary,4,45,4,3,3,4,"LINESTRING (-85.5934662 42.2914987, -85.593015 42.2914731)"
West Michigan Avenue,primary,4,45,4,3,3,4,"LINESTRING (-85.5936361 42.2915128, -85.5934662 42.2914987)"
West Michigan Avenue,secondary,2,35,3,3,3,3,"LINESTRING (-85.5936361 42.2915128, -85.5937183 42.2914131, -85.593762 42.29136, -85.593855 42.291264, -85.59397 42.291171, -85.5941175 42.2910794, -85.594725 42.2906978, -85.595081 42.290479)"
West Michigan Avenue,primary,4,45,4,5,3,4,"LINESTRING (-85.5897538 42.2915414, -85.5896387 42.2915436, -85.5895131 42.2915461, -85.5892329 42.2915515, -85.5886197 42.2915635, -85.5883859 42.2915681, -85.5880894 42.2915739, -85.587478 42.2915858, -85.5873939 42.2915874, -85.5872982 42.2915893)"
North Park Street,secondary,2,32,3,4,4,3,"LINESTRING (-85.5872982 42.2915893, -85.5873019 42.2917244, -85.5873158 42.292239, -85.587324 42.292541)"
West Michigan Avenue,primary,4,32,3,4,4,4,"LINESTRING (-85.5872982 42.2915893, -85.5871738 42.2915917, -85.5868062 42.2915987, -85.586063 42.291613)"
East Michigan Avenue,primary,4,32,3,3,3,3,"LINESTRING (-85.5803165 42.2924341, -85.5797607 42.2926891, -85.5791665 42.2929617, -85.579122 42.2929821, -85.578998 42.293039)"
King Highway,primary,4,32,3,4,4,4,"LINESTRING (-85.572526 42.294741, -85.5723612 42.2945867, -85.5723296 42.2945573, -85.5717032 42.2939744)"
South Park Street,secondary,2,32,3,3,3,3,"LINESTRING (-85.5872278 42.2897109, -85.5872326 42.289803, -85.5872717 42.2905566, -85.5872751 42.290623)"
Oakland Drive,tertiary,1,30,2,3,3,2,"LINESTRING (-85.596375 42.289586, -85.5964313 42.289528, -85.5964708 42.2894873, -85.5969103 42.289197, -85.5971184 42.2890566, -85.5972605 42.2889314, -85.5973106 42.2888746, -85.5973375 42.2888441, -85.597424 42.288746)"
West Michigan Avenue,secondary,2,35,3,3,3,3,"LINESTRING (-85.596375 42.289586, -85.596063 42.289713, -85.595935 42.289778, -85.5956791 42.2899305, -85.595455 42.290064, -85.5947881 42.2904997)"
West Michigan Avenue,secondary,2,32,3,5,3,3,"LINESTRING (-85.5981819 42.2887481, -85.5984917 42.2885299, -85.5985169 42.2885142)"
Oakland Drive,tertiary,1,30,2,3,3,2,"LINESTRING (-85.597424 42.288746, -85.5974816 42.2886759, -85.5975135 42.2886372, -85.5975271 42.2886206, -85.5977088 42.2883997, -85.597873 42.2882)"
Oakland Drive,tertiary,1,30,2,3,3,2,"LINESTRING (-85.597424 42.288746, -85.5973375 42.2888441, -85.5973106 42.2888746, -85.5972605 42.2889314, -85.5971184 42.2890566, -85.5969103 42.289197, -85.5964708 42.2894873, -85.5964313 42.289528, -85.596375 42.289586)"
Sprinkle Road,secondary,2,32,3,2,2,2,"LINESTRING (-85.5309963 42.2573199, -85.5309106 42.2571954)"
Sprinkle Road,secondary,2,32,3,2,2,2,"LINESTRING (-85.5309101 42.2579886, -85.5308744 42.2580277, -85.5308528 42.2580563, -85.5308383 42.2580827, -85.5308261 42.2581189, -85.5308218 42.2581597, -85.530826 42.2582161, -85.5308331 42.2582491, -85.5308487 42.2582816, -85.5308681 42.2583118)"
Sprinkle Road,secondary,2,32,3,2,2,2,"LINESTRING (-85.531419 42.2584011, -85.5314545 42.2583781, -85.5314878 42.2583495, -85.5315117 42.2583254, -85.5315342 42.2582946, -85.5315509 42.2582611, -85.5315644 42.2582272, -85.5315668 42.2581914, -85.5315647 42.2581455, -85.531558 42.2581131, -85.5315344 42.2580623, -85.5315121 42.2580268, -85.5314449 42.2579601)"
Sprinkle Road,secondary,2,32,3,2,2,2,"LINESTRING (-85.5308681 42.2583118, -85.5309739 42.2584815, -85.5310187 42.2585477, -85.5310641 42.2586262, -85.5310912 42.2586892, -85.5311501 42.2588157)"
Sprinkle Road,secondary,2,32,3,2,2,2,"LINESTRING (-85.5308681 42.2583118, -85.5308923 42.258341, -85.5309471 42.2583815, -85.530982 42.2583995, -85.531017 42.2584126, -85.5310841 42.2584313, -85.5311357 42.2584385, -85.5311824 42.2584395, -85.5312333 42.2584373, -85.5312816 42.2584304, -85.531419 42.2584011)"
East Cork Street,tertiary,1,32,3,2,2,2,"LINESTRING (-85.531082 42.2625577, -85.5312538 42.2625339, -85.5313325 42.2625226, -85.5314356 42.2625047, -85.5315435 42.2624895, -85.5316767 42.2624734, -85.5317848 42.2624655, -85.5318656 42.2624594, -85.5319729 42.2624456)"
Sprinkle Road,secondary,2,32,3,2,2,2,"LINESTRING (-85.531082 42.2625577, -85.5311264 42.2625361, -85.5311655 42.2625094, -85.5311981 42.2624783, -85.5312234 42.2624437, -85.5312408 42.2624065, -85.5312498 42.2623678, -85.5312501 42.2623284, -85.5312417 42.2622896, -85.5312299 42.2622514, -85.5312007 42.2621996)"
Sprinkle Road,secondary,2,32,3,2,2,2,"LINESTRING (-85.5312007 42.2621996, -85.5311457 42.2620869, -85.531088 42.2619426)"
Oliver Street,unclassified,1,25,2,2,2,2,"LINESTRING (-85.6059586 42.2835719, -85.6060744 42.2836248)"
Oliver Street,unclassified,1,25,2,3,3,2,"LINESTRING (-85.6059586 42.2835719, -85.6057732 42.2834948, -85.6056936 42.2834632, -85.6055868 42.2834273, -85.6054761 42.2834025, -85.6053525 42.2833924, -85.6052037 42.2833882, -85.6051397 42.2833937, -85.605051 42.283408, -85.6048513 42.2834447, -85.6045999 42.2834903, -85.6043978 42.2835286, -85.6031186 42.2837784, -85.602808 42.2838313, -85.6025665 42.2838659, -85.60232 42.2838915, -85.6019503 42.2839097, -85.6018 42.2839115, -85.6016496 42.2838969, -85.6015116 42.2838732, -85.6013884 42.2838349, -85.6012343 42.2838008, -85.601126 42.2837327)"
"['Stadium Drive', 'West Michigan Avenue']",secondary,2,45,4,2,2,3,"LINESTRING (-85.6059586 42.2835719, -85.6058705 42.2836396, -85.6057669 42.2837231, -85.6054849 42.2839397, -85.605106 42.2842168, -85.6047813 42.2844377, -85.6044681 42.2846463, -85.6042575 42.2847893, -85.6038741 42.2850474, -85.6034608 42.2853348, -85.6031922 42.2855161, -85.6030853 42.285586, -85.6029847 42.2856573, -85.6029389 42.2856897, -85.602752 42.2858219, -85.6026144 42.2859214, -85.6024247 42.2860362, -85.6020082 42.286316, -85.6016158 42.2865864, -85.6011683 42.2868851, -85.6007808 42.2871509, -85.6003668 42.2874312, -85.6001199 42.2875964, -85.5999706 42.2876979, -85.5997709 42.2878399, -85.5996701 42.2879046, -85.5995768 42.2879563, -85.5995451 42.2879739, -85.5993869 42.2880584, -85.5992548 42.2881094, -85.5990902 42.2881651, -85.5990201 42.2881856, -85.5987585 42.2882807, -85.5985863 42.2883581, -85.5984485 42.2884444, -85.5984242 42.2884612)"
Eddie's Lane,residential,1,32,3,1,1,2,"LINESTRING (-85.5984242 42.2884612, -85.5983132 42.2884557, -85.5982399 42.2884414, -85.5981249 42.2884135, -85.5980256 42.2883637, -85.5979636 42.2883098, -85.5979299 42.288269, -85.597873 42.2882)"
West Michigan Avenue,secondary,2,45,4,2,2,3,"LINESTRING (-85.5984242 42.2884612, -85.5981612 42.2886527, -85.598026 42.2887456)"
West Michigan Avenue,secondary,2,35,3,2,2,2,"LINESTRING (-85.598026 42.2887456, -85.5979188 42.2888303, -85.5978793 42.2888672, -85.59754 42.289113, -85.597326 42.289258, -85.597143 42.289355, -85.596928 42.289444, -85.596741 42.289503, -85.5965872 42.2895379, -85.596375 42.289586)"
